"F_Id","F_ParentId","F_FullName","F_EnCode","F_SimpleSpelling","F_IsDefault","F_Description","F_SortCode","F_EnabledMark","F_CreatorTime","F_CreatorUserId","F_LastModifyTime","F_LastModifyUserId","F_DeleteMark","F_DeleteTime","F_DeleteUserId","F_DictionaryTypeId"
"eb8ff4dc825b4cbe8ca212757f35a1b0","0","管理岗位","1","GLGW",,"管理岗位指担负领导啧啧或管理任务的工作岗位","0","1","26/10/2017 13:29:06",,"26/10/2017 17:14:29",,,,,"dae93f2fd7cd4df999d32f8750fa6a1e"
"EC84E1BB-4DEB-4E71-BEA0-76FB939DFD34","f2acc9ef-ce0d-4ef1-a17e-c0cc32c7e678","烟酒","烟酒","YJ",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"ec8d5b687ef84f38ae75162af669f862","c7e90b2ceaa647159490f7637f907290","生产","生产","SC",,,"0","1","16/12/2019 17:54:38","admin","19/9/2020 10:20:16","00ca450b-141b-45d2-b6cb-94d818165543",,,,"c7e90b2ceaa647159490f7637f907290"
"ECB00494-3C58-43FF-BA93-8505FB568AB5","8e63a940-4e88-461f-b80d-fd3db065bfef","快递/物流/速运","快递/物流/速运","KDWLSY",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"ecf667b572144b068788eaa2f5643376","0","@sina","@sina.com",,,"新浪","0","1","30/11/2018 11:21:18","admin","30/11/2018 11:30:30","admin",,,,"55d7666d74df4bb4b36aed08a3a5bad1"
"ed7b686972904272af15dc096cf54c9d","0","支票结算","Checksettlement","ZPJS",,,"0","1","10/7/2018 10:52:45","admin",,,,,,"1143c18426014419a35aa1fa97685c9c"
"ee8b30401c214df4a19e86f63bd8df55","0","促销活动","促销活动","CXHD",,,"0","1","16/12/2019 17:52:03","admin",,,,,,"c9f32bb4eef748998ed57280fe100fb7"
"EECBF1B0-C175-4BAB-A189-5E7DE1632F23","b5dc651f-1125-4c6c-8114-24e2ef85ed73","保健品","保健品","BJP",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"f043454be068470180756c50596e47dd","0","公司","company","GS",,,"0","1","24/10/2017 16:00:36",,"26/10/2017 17:13:46",,,,,"9aba44dfc8dc481a9346b9ce38a0735e"
"f09bfa62f0b74ede879d98e5bcc21a35","765929a127f44a5b80e773d65d58f96c","仓库管理","warehouseManagement","CKGL",,,"0","1","21/9/2020 01:56:51","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"765929a127f44a5b80e773d65d58f96c"
"f10e48fc01024e3fb0ef67bfbf68f787","0","非优先客户","非优先客户","FYXKH",,,"0","1","16/12/2019 17:55:56","admin","28/12/2019 15:14:24","admin",,,,"87b9d6e3c2dc4c71a06ff6844e92c292"
"F18D5175-4200-47C4-B299-3AFBF8216AF9","926023bb-0b74-4bca-8d67-5d7657d0bca7","广告","广告","GG,AG",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"f2acc9ef-ce0d-4ef1-a17e-c0cc32c7e678","0","日用杂货/家电","日用杂货/家电","RYZHJD",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"f3dc29e8a224486c9f8150f0855336e7","65e7917344fa460e8c487e45bbbab26f","人事管理","personnelManage","RSGL",,,"0","1","21/9/2020 02:20:31","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"65e7917344fa460e8c487e45bbbab26f"
"F463A7BE-F5BC-4C9F-8A89-F744C1E1A88E","7d7dd051-6e57-499b-ac88-c019d7c663da","制药/生物","制药/生物","ZYSW",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"f4a0897d4f2d4e748a8f55ec7d85a82a","0","私营企业","2","SYQY",,,"0","1","25/10/2017 14:34:42",,"26/10/2017 17:14:10",,,,,"9b542177a477488994ce09fff3c93901"
"f508a8a3bd354d409c245a1adf97a2f1","573c31998bc04a23a769f9a9eff67d00","合同管理","contractManage","HTGL",,,"0","1","21/9/2020 01:57:46","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"573c31998bc04a23a769f9a9eff67d00"
"f559976768564145ba38dab1b32a3e53","c7e90b2ceaa647159490f7637f907290","政府","政府","ZF",,,"0","1","16/12/2019 17:55:01","admin","19/9/2020 10:19:47","00ca450b-141b-45d2-b6cb-94d818165543",,,,"c7e90b2ceaa647159490f7637f907290"
"f5c79713ba9d414faabbc253f64181ef","b1474890faaa47e1858ce7b593c8ffd7","公文管理","documentManage","GWGL",,,"0","1","21/9/2020 02:22:56","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"b1474890faaa47e1858ce7b593c8ffd7"
"f5ebba6dbf47453687b6a10694694aaf","0","赫哲族","赫哲族","HZZ",,,"0","1","24/10/2017 16:00:36",,,,,,,"b6cd65a763fa45eb9fe98e5057693e40"
"F61115F6-A7A1-4B04-858E-E976721AAF30","75f1eb60-1258-4747-bfbc-ac66c1724b49","办公用品及设备","办公用品及设备","BGYPJSB",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"f64035085f6f4f50864c3aab0fe42d99","0","大于等于","3","DYDY",,,"0","1","24/10/2017 16:00:36",,"26/10/2017 17:17:33",,,,,"237446e245ce403d8062995ea33711cf"
"f64c7def086241d4b253571868ac9e17","4173579c31e74a2b8749e65a23e5c957","日常工作","routine","RCGZ",,,"0","1","21/9/2020 01:59:04","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"4173579c31e74a2b8749e65a23e5c957"
"f6881a48b1984a44845a056b3bcdc000","65e7917344fa460e8c487e45bbbab26f","日常工作","routine","RCGZ",,,"0","1","21/9/2020 02:20:52","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"65e7917344fa460e8c487e45bbbab26f"
"F6D5FE02-A217-4F90-A820-D5BD710B4FF7","7d7dd051-6e57-499b-ac88-c019d7c663da","医疗设备/器械","医疗设备/器械","YLSBQX",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"f8b87124ef2a45758426c7d76afa2c90","0","公文管理","documentManage","GWGL",,,"0","1","25/6/2018 10:30:46","admin","25/6/2018 14:06:40","admin",,,,"507f4f5df86b47588138f321e0b0dac7"
"f8be14c58efe48d5adc66cbea176bfcd","0","鄂伦春族","鄂伦春族","ELCZ",,,"0","1","24/10/2017 16:00:36",,,,,,,"b6cd65a763fa45eb9fe98e5057693e40"
"f8d20d8d3ea24c54bf522dad4652d105","65e7917344fa460e8c487e45bbbab26f","仓库管理","warehouseManagement","CKGL",,,"0","1","21/9/2020 02:21:40","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"65e7917344fa460e8c487e45bbbab26f"
"f913416000a14ed7b66726cc352219d9","0","不包含","8","BBH",,,"0","1","24/10/2017 16:00:36",,"26/10/2017 17:17:21",,,,,"237446e245ce403d8062995ea33711cf"
"FB03EBBE-AE85-4394-91EF-DB6D6DC0BBCB","27c38cf2-dc0a-4449-ab87-7eb68f7e425b","孕前/婴幼儿教育","孕前/婴幼儿教育","YQYYEJY",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"fb096124a2564dcc84eafc92b771e667","0","塔吉克族","塔吉克族","TJKZ,DJKZ",,,"0","1","24/10/2017 16:00:36",,,,,,,"b6cd65a763fa45eb9fe98e5057693e40"
"FBA08D44-765D-4462-9782-E4AADB4E8AE3","7c7d4ae2-455c-439b-b8a8-eb484014aa75","租车/代驾","租车/代驾","ZJDJ,ZCDJ",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"FBE677DD-AB1D-43D0-AF5F-460B2610F58A","75f1eb60-1258-4747-bfbc-ac66c1724b49","咨询/顾问","咨询/顾问","ZXGW",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"fc4a08ce-9804-4cb1-a4c6-9440ca614b5d","0","鞋服/工艺品/奢侈品","鞋服/工艺品/奢侈品","XFGYPSCP",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"FCAD0103-FAA2-4D5C-96AA-D113F307225D","f2acc9ef-ce0d-4ef1-a17e-c0cc32c7e678","家电/小家电/厨卫用具","家电/小家电/厨卫用具","JDXJDCWYJ",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"FD32473F-9151-4A9F-85FF-B1FE95D5B9D4","8e63a940-4e88-461f-b80d-fd3db065bfef","维修/疏通","维修/疏通","WXST",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"fda8b268e91244eeb70435ed5f4676da","0","@hotmail","@hotmail.com",,,,"0","1","30/11/2018 11:22:40","admin",,,,,,"55d7666d74df4bb4b36aed08a3a5bad1"
"fe72535365154b5f82fd7c2f984087f3","0","CRM应用","crm","YY",,,"0","1","27/11/2019 18:30:31","admin",,,,,,"507f4f5df86b47588138f321e0b0dac7"
"FE7F43BF-75C7-492B-8898-72A40FDDBB95","d9b969ed-9122-4861-9035-c631acf99378","KTV/酒吧/夜店","KTV/酒吧/夜店","JBYD",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
